config_implementation,config_dtype,config_sequence_length,config_d_model,status,forward_ms,backward_ms,end_to_end_ms
naive,fp32,4096,16,ok,1.4747777435564458,1.814510476967645,3.752926157330567
naive,fp32,8192,16,ok,11.906096041202545,11.201350378990174,22.149510913425022
naive,fp32,16384,16,ok,46.91143226623535,46.8007116317749,100.38201522827148
naive,fp32,32768,16,ok,186.49481201171875,201.28054809570312,384.75445556640625
naive,fp32,65536,16,ok,777.0988159179688,769.0844116210938,1514.585693359375
naive,fp32,128,32,ok,0.1866410158542501,0.12174866445464631,0.14009240283934093
naive,fp32,256,32,ok,0.19465948026111005,0.09669817601889372,0.19590169675836358
naive,fp32,512,32,ok,0.21205127946288177,0.1516537282317877,0.28509615293353985
naive,fp32,1024,32,ok,0.21733079444965622,0.31394651471359897,0.49590043901977404
naive,fp32,2048,32,ok,0.44058156299491585,0.47914928638529236,0.9354122001864389
naive,fp32,4096,32,ok,1.80023136309215,2.0060855758095544,3.5266621077761933
naive,fp32,8192,32,ok,11.83283551534017,11.262951347563002,22.168825149536133
naive,fp32,16384,32,ok,47.0955753326416,47.1446475982666,96.41918563842773
naive,fp32,32768,32,ok,187.5370635986328,202.10899353027344,391.816650390625
naive,fp32,65536,32,ok,814.8035888671875,1011.5262451171875,2003.9830322265625
naive,fp32,128,64,ok,0.2627780517644208,0.09637496007357056,0.4464871185400602
naive,fp32,256,64,ok,0.2648050845670166,0.09920391358553653,0.5494328326661921
naive,fp32,512,64,ok,0.2544851723326136,0.24895999934046698,0.2756743893722568
naive,fp32,1024,64,ok,0.2065361351027327,0.4126831817773932,0.48725799070955883
naive,fp32,2048,64,ok,0.7085279552156434,0.5806126380550929,1.300262106277726
naive,fp32,4096,64,ok,2.2985364816274987,1.8722423881292343,5.060397734244664
naive,fp32,8192,64,ok,14.96344859783466,15.8257691519601,29.858272552490234
naive,fp32,16384,64,ok,63.41397221883138,62.87679926554362,136.83775329589844
naive,fp32,32768,64,ok,251.693603515625,263.3748474121094,512.5778198242188
naive,fp32,65536,64,ok,1034.1033935546875,1041.0963134765625,2070.56884765625
naive,fp32,128,128,ok,0.31506252404779134,0.06336000008953487,0.629748830481682
naive,fp32,256,128,ok,0.38446145566331374,0.0948114741697492,1.053246826617893
naive,fp32,512,128,ok,0.3781670643878517,0.16000828247100926,0.6691479467769827
naive,fp32,1024,128,ok,0.6609449394660838,0.1693621410348383,0.7831073546921317
naive,fp32,2048,128,ok,0.7981482530366394,0.8358394204109323,1.7854570431687007
naive,fp32,4096,128,ok,2.346975667574971,3.6110662910673352,5.950292100225176
naive,fp32,8192,128,ok,15.996243623586802,18.018981846896086,34.368248748779294
naive,fp32,16384,128,ok,66.42607879638672,75.73894500732422,136.90541076660156
naive,fp32,32768,128,ok,272.2918701171875,293.35137939453125,558.6130981445312
naive,fp32,65536,128,ok,1086.33056640625,1161.4859619140625,2261.929931640625
